sofifa_id,short_name,long_name,player_positions,nationality
254053,I. Cartes,Luis Ivan Cartes Maidana,GK,Uruguay
255317,M. Vera,Matias Fernando Vera,RB,Argentina
255523,Y. Macon,Yvann Macon,"RB, LB",France
257136,O. Traore,Omar Haktab Traore,"RB, RM",Germany
257502,G. Smal,Gijs Smal,LB,Netherlands
210437,A. Belmonte,Anthony Belmonte,"CDM, CM",France
212973,M. Maric,Marko Maric,GK,Croatia
213127,A. McGowan,Aaron Joseph McGowan,"RB, RWB",England
213488,D. De Silva,Daniel De Silva,CAM,Australia
220140,F. Kent,Frankie Kent,CB,England
220663,M. Kallesoe,Mikkel Kallesoe,RM,Denmark
220669,F. Okenabirhie,Fejiri Okenabirhie,ST,England
223120,Jose Leon,Jose Leon Bernal,CB,Spain
223572,A. Batisse,Antoine Batisse,"CB, CDM",France
223918,B. Comley,Brandon Comley,"CDM, CM",Montserrat
224093,M. Komenda,Marco Komenda,CB,Germany
224211,S. Mmaee,Samy Mmaee Nwambeben,"CB, CDM, CM",Belgium
224361,A. Cannon,Andy Cannon,"CAM, CM",England
224842,G. Docherty,Greg Docherty,CM,Scotland
225019,R. Cisneros,Ronaldo Cisneros Morell,ST,Mexico
225087,F. Al Sagour,Fawaz Al Sagourq,RB,Saudi Arabia
225511,C. Trueman,Connal Trueman,GK,England
225769,G. Dobson,George Dobson,"CM, CDM",England
226705,D. Atanga,David Atanga,"RM, ST, CAM",Ghana
227961,J. Robson,Jamie Robson,"LB, LWB",Scotland
229349,J. Thorniley,Jordan Thorniley,"CB, LB",England
229676,B. Haunstrup,Brandon Neil Haunstrup,LB,England
229745,B. Enobakhare,Bright Enobakhare,"CAM, ST, RW",Nigeria
229925,E. Wekesser,Erik Wekesser,"ST, CAM",Germany
230086,Luis Henrique,Luis Henrique Farinhas Taffner,ST,Brazil
230676,R. Pirrello,Roberto Pirrello,"CB, RB",Italy
230888,A. O'Neill,Aiden O'Neill,CM,Australia
231616,E. Riis,Emil Riis Jakobsen,ST,Denmark
232412,E. Adams,Ebou Adams,"CM, CDM",Gambia
232873,K. Machida,Ting Tian  Hao Shu ,"CB, LB",Japan
232901,M. Ali,Mukhtar Ali,"CDM, CM",Saudi Arabia
234848,G. Cox,George Cox,LB,England
234982,M. Christensen,Magnus Christensen,"CDM, CM",Denmark
235442,S. Ngezana,Siyabonga Ngezana,"CB, RB",South Africa
236535,A. Touba,Ahmed Touba,"LB, CB",Belgium
236822,G. Gudmundsson,Gabriel Gudmundsson,"LM, RM, ST",Sweden
237778,Ahn Joon Soo,anjunsu An Jun Zhu ,GK,Korea Republic
237884,L. Ritzka,Lars Ritzka,"LB, CB",Germany
239038,R. Basque,Romain Basque,"CDM, CM",France
239224,A. Benchaib,Amine Benchaib,"CAM, LM",Belgium
239351,A. Fuchs,Alexander Fuchs,"CM, CAM, CDM",Germany
240502,O. Ozdemir,Ozer Ozdemir,"RB, LB",Turkey
240663,M. Merentiel,Miguel Angel Merentiel Serrano,"ST, CAM",Uruguay
241273,G. Risso Patron,Gabriel Adolfo Risso Patron,"LB, LM",Argentina
241703,A. Lioi,Andres Lioi,RM,Argentina
241884,D. Sugioka,Shan Gang  Da Hui ,"LM, LWB, CB",Japan
241925,C. Fuhrich,Chris Fuhrich,"LM, CM",Germany
242158,A. Rodriguez,Alexis Rodriguez,"ST, RW, LM",Argentina
242307,C. Nunez,Cristian David Nunez Morales,"CDM, CM",Paraguay
244185,S. Mraz,Samuel Mraz,ST,Slovakia
245017,G. Ondoua,Gael Bella Ondoua,CDM,Cameroon
245383,T. Mavrommatis,Theofanis Mavrommatis,"CB, LB",Greece
247041,Anderson,Anderson Dos Santos Gomes,"RB, CB",Brazil
248245,T. Pedersen,Thore Baardsen Pedersen,"LB, CDM",Norway
250952,K. Muhar,Karlo Muhar,CDM,Croatia
251154,F. Pons,Facundo Eduardo Pons,ST,Argentina
251355,M. Shaker,Mohammed Ali Shaker,CB,United Arab Emirates
253143,J. Cijntje,Jeremy Cijntje,LM,Curacao
253178,M. Fabbro,Micheal Fabbro,"CF, ST",Italy
253246,R. Fernandez,Rodrigo Fernandez Cedres,CM,Uruguay
253268,F. Martinez,Federico Andres Martinez Berroa,"ST, RW, LM",Uruguay
253809,E. Gularte,Emanuel Gularte Mendez,CB,Uruguay
254032,J. Carrasco,Jose Maria Carrasco Sanguino,CB,Bolivia
254423,J. Pena,Jean Carlos Pena Ludena,"RB, CB",Ecuador
254428,J. Fernandez,Joel David Ezequiel Fernandez,"RB, CB, LB",Bolivia
255265,J. Perlaza,Jonathan Ezequiel Perlaza Leiva,LM,Ecuador
255742,R. Hatate,Reo Hatate,LM,Japan
258783,Guilherme Mantuan,Guilherme Mantuan,"CDM, RB",Brazil
211607,F. Loshaj,Florian Loshaj,"CM, CDM",Kosovo
212513,H. Adelakun,Hakeeb Adelakun,"LM, RM, CAM",England
213634,M. Bonne,Macauley Miles Bonne,ST,Zimbabwe
213864,B. Utvik,Bjorn Inge Utvik,CB,Norway
221322,E. O'Connell,Eoghan O'Connell,CB,Republic of Ireland
221633,B. Sormo,Bent Sormo,RB,Norway
221692,C. Bishop,Colby Bishop,ST,England
221906,C. Donaldson,Coll Ian Donaldson,CB,Scotland
222583,T. James,Thomas James,"RB, LB",Wales
223175,O. Kocuk,Okan Kocuk,GK,Turkey
225077,S. Fet,Sondre Brunstad Fet,CM,Norway
225531,D. Van den Buijs,Dario Van den Buijs,CB,Belgium
225686,O. Islas,Omar Islas Hernandez,"RW, RM",Mexico
226679,A. Hunter,Ashley Hunter,"LM, LW",England
227287,J. Lindsay,Jamie Lindsay,"CM, CDM",Scotland
228017,Zhang Yuning,Zhang Yu Zhu ,ST,China PR
229073,J. Dacres-Cogley,Josh Dacres-Cogley,"RB, CB",England
229401,N. Mason,Niall Mason,RB,England
229610,R. Becker,Robin Tim Becker,"CB, RB",Germany
230601,Crysan,Cryzan da Cruz Queiroz Barcelos,"ST, LW",Brazil
231575,L. Vaca,Leonardo Vaca Gutierrez,"RW, ST",Bolivia
232636,R. Hatsuse,Chu Lai  Liang ,"LB, RB, RM",Japan
232871,Gao Zhunyi,Gao Zhun Yi ,"CB, LB",China PR
233121,C. Timite,Cheick Aymar Timite,"ST, RM, RW",Ivory Coast
233241,S. Ezatolahi,Saeid Ezatolahi Afagh,"CDM, CM",Iran
233386,P. Yrizar,Paolo Yrizar Martin del Campo,"LM, RM",Mexico
233774,A. Messidoro,Alexis Nahuel Messidoro,"CAM, RM",Argentina
234407,J. Bitter,Joshua Bitter,RB,Germany
235558,T. Campanini,Thibault Campanini,RB,France
236351,R. Gonzalez,Rodrigo Antonio Gonzalez Catalan,"RM, RB",Chile
236831,A. Seydel,Aaron Seydel,"ST, LM, CAM",Germany
236841,J. Cortizo,Jordi Cortizo de la Piedra,"LM, RM",Mexico
237920,B. Bronico,Brandt Bronico,"CDM, RB, CM",United States
238963,C. Greger,Christoph Greger,CB,Germany
238987,K. Boateng,Kennedy Kofi Boateng,"CB, RB",Ghana
239091,L. Grgic,Lukas Grgic,"CDM, CM",Austria
239558,G. Roemeratoe,Godfried Roemeratoe,CDM,Netherlands
239606,L. Scherff,Lukas Scherff,"LM, LB, LWB",Germany
240156,L. Marseiler,Luca Marseiler,"LM, RM",Germany
242023,S. Ntiya-Ntiya,Siphosakhe Ntiya-Ntiya,"LB, LWB, LM",South Africa
242596,T. Blackmon,Tristan Blackmon,"RB, CB",United States
244233,L. Pfeiffer,Luca Pfeiffer,ST,Germany
244946,I. Ramirez,Ivan Rodrigo Ramirez Segovia,"CDM, CB, RB",Paraguay
245692,Y. Koike,Xiao Chi  Yu Tai ,LB,Japan
246065,L. Haquin,Luis Fernando Haquin Lopez,CB,Bolivia
246182,M. Pulkrab,Matej Pulkrab,ST,Czech Republic
246306,Carlos Doncel,Carlos Doncel Ordonez,"LM, RM",Spain
246834,Ruben Macedo,Ruben Daniel Fonseca Macedo,"RM, LM",Portugal
250842,J. Graterol,Joel David Graterol Nader,GK,Venezuela
251193,T. Mabasa,Tshegofatso Mabasa,ST,South Africa
251195,B. Sam,Bongani Sam,"LB, CB, CDM",South Africa
251498,J. Rojas,Javier Rojas Iguaro,GK,Bolivia
251754,S. Kersten,Sam Kersten,CB,Netherlands
255240,A. Doldan,Jose Alexis Doldan Aquino,CB,Paraguay
258356,Pedrao,Pedro Henrique de Oliveira Correia,CB,Brazil
205145,S. Fraser,Scott Fraser,CM,Scotland
206555,C. Pym,Christy Pym,GK,England
208302,A. Gilbey,Alex Gilbey,"CM, CAM",England
209852,B. Galloway,Brendan Joel Zibusiso Galloway,LB,England
211214,F. Olinga,Fabrice Olinga Essono,"ST, LM, LW",Cameroon
212237,D. Wein,Daniel Wein,"CDM, CM, CB",Germany
212821,D. Seys,Dylan Seys,"RW, LW",Belgium
213407,M. Macey,Matt Macey,GK,England
213686,D. Love,Donald Love,"RWB, RB",Scotland
214440,D. Melo,Dario Esteban Melo Pulgar,GK,Chile
215495,B. Ndoye,Birama Ndoye,"CB, CDM",Senegal
216730,S. Gregersen,Stian Rode Gregersen,CB,Norway
218922,G. Davies,George Kweku Davies,LWB,Sierra Leone
220433,Oscar Whalley,Oscar Alexander Whalley Guardado,GK,Spain
221658,A. Sharahili,Ahmed Mohammed Sharahili,CB,Saudi Arabia
221664,W. Cartagena,Wilder Jose Cartagena Mendoza,"CDM, CM",Peru
222636,G. Kyei,Grejohn Kyei,ST,France
222843,Ronan,Ronan David Jeronimo,ST,Brazil
224108,V. Solomon-Otabor,Viv Solomon-Otabor,LM,Nigeria
224424,R. Neudecker,Richard Neudecker,"CM, CAM, LW",Germany
224770,S. Kashket,Scott Kashket,"RW, ST",England
224832,A. Portales,Juan Antonio Portales Villarreal,RB,Mexico
224973,Arturo Molina,Arturo Molina Tornero,"CAM, RM",Spain
226127,C. Depres,Clement Depres,ST,France
228057,L. Vega,Leandro Sebastian Vega,"CB, LB",Argentina
228809,A. Doffo,Agustin Doffo,"CAM, RM",Argentina
228983,M. Caufriez,Maximiliano Caufriez,"CB, RB",Belgium
229267,P. Hercher,Philipp Hercher,"LB, RM",Germany
229477,M. Bahre,Mike-Steven Bahre,"CAM, CM",Germany
229704,J. Vachoux,Jeremy Vachoux,GK,France
229724,M. Lund,Marco Lund,CB,Denmark
229733,C. Schoissengeyr,Christian Junior Schoissengeyr,CB,Austria
229911,M. Kenlock,Myles Kenlock,"LB, LWB",England
230125,A. Acosta,Alan Jesus Acosta Montanez,RM,Mexico
231039,P. Dorn,Pius Dorn,"RWB, LWB",Germany
231244,E. Resendez,Edson Alan Resendez Sanchez,GK,Mexico
232504,B. Bodvarsson,Bodvar Bodvarsson,LB,Iceland
232952,Y. Kobayashi,Xiao Lin  You Jie ,"CDM, CM",Japan
233535,L. Hernandez,Luis Donaldo Hernandez Gonzalez,"CB, RB",Mexico
233878,R. Moise,Romario Florin Moise,"CM, CAM",Romania
234148,W. Janssens,Wolke Janssens,"CB, RB, ST",Belgium
234942,M. Heinrich,Moritz Heinrich,"LM, RM, ST",Germany
235277,R. Popa,Razvan Stefan Popa,CB,Romania
235590,P. Sisniega,Pablo Eduardo Sisniega Fink,GK,Mexico
236279,I. Conte,Ibrahima Sory Conte,CB,Guinea
236553,E. Huth,Elias Huth,ST,Germany
236877,Bruno Leite,Bruno Miguel Santos Leite,CM,Cape Verde
237169,C. Bramall,Cohen Bramall,LB,England
237198,A. Leautey,Antoine Leautey,"LW, RW",France
237307,H. Wingo,Henry Wingo,RB,United States
238971,M. Niemeyer,Michel Niemeyer,"LWB, LB, LM",Germany
240914,E. Eze,Emeka Friday Eze,ST,Nigeria
242244,B. Yildiz,Berk Yildiz,"LW, LM",Turkey
243459,T. Barlow,Tom Barlow,ST,United States
243787,Y. Ramadani,Ylber Ramadani,"CDM, CM",Albania
244212,P. Sokolowski,Patryk Sokolowski,CM,Poland
244366,Guilherme Oliveira,Guilherme Mata Oliveira,GK,Portugal
244656,Y. Takaoka,Gao Qiu  Yang Ping ,GK,Japan
244751,S. Coulibaly,Senou Coulibaly,CB,Mali
247941,A. Tudorie,Alexandru Tudorie,ST,Romania
248744,Y. Hasegawa,Chang Gu Chuan  Xiong Zhi ,"CDM, CM",Japan
250876,F. Egerer,Florian Egerer,CDM,Germany
251232,Jorge Silva,Jorge Fernando dos Santos Silva,RB,Portugal
252329,Y. Sasman,Yagan Sasman,"LB, LWB, CDM",South Africa
252863,G. Ngonda,Glody Ngonda Muzinga,LB,DR Congo
252965,Matheus Kayser,Matheus Alberto Kayser,GK,Brazil
252988,C. Rivas,Cristian Yonaiker Rivas Vielma,"CDM, CM",Venezuela
254714,J. Espinola,Juan Angel Espinola Gonzalez,GK,Paraguay
254908,Y. Takazawa,Gao Ze  You Ye ,"ST, CF",Japan
255949,A. Benitez,Angel Maria Benitez Arguello,"CDM, CM",Paraguay
257211,G. Montes,Gonzalo Montes,"CM, CDM",Uruguay
258573,Eduardo Mancha,Eduardo Ferreira dos Santos,CB,Brazil
258951,Casagrande,Pedro Henrique Casagrande Oliveira,"CB, CDM",Brazil
200696,H. Verhulst,Hobie Verhulst,GK,Netherlands
204219,A. Jackson,Adam Lewis Jackson,CB,England
204502,M. Ingram,Matt Ingram,GK,England
205871,Dani Sotres,Daniel Sotres Castaneda,GK,Spain
206530,M. Hoibraten,Marius Christopher Hoibraten,CB,Norway
209401,D. Anderson,Djavan Anderson,RB,Netherlands
210502,M. Kuttin,Manuel Kuttin,GK,Austria
210509,T. Castella,Thomas Castella,GK,Switzerland
210772,P. Drewes,Patrick Drewes,GK,Germany
213376,J. Hanson,Jamie Hanson,"RB, CDM",England
213663,K. Wright,Kevin Wright,LB,England
214923,M. Qasem,Mohammed Qassem Al Nakhli,LB,Saudi Arabia
215422,F. Holthaus,Fabian Holthaus,"LB, LM, CB",Germany
216485,A. Tshibola,Aaron Tshibola,"CM, CDM",DR Congo
217332,E. Monthe,Emmanuel Monthe,CB,Cameroon
218591,S. Long,Sean Long,"RWB, RB",Republic of Ireland
219260,F. Dornebusch,Felix Dornebusch,GK,Germany
219948,J. Cummings,Jason Cummings,ST,Scotland
219950,N. Sonko Sundberg,Noah Sonko Sundberg,CB,Sweden
220191,Marcelo Djalo,Marcelo Amado Djalo Taritolay,CB,Guinea Bissau
222438,Zou Dehai,Zou De Hai ,GK,China PR
222472,D. Granli,Daniel Fredrik Granli,"CB, RB",Norway
224718,T. Antalyali,Taylan Antalyali,"CM, CDM",Turkey
226122,J. Arias,Jafar Arias,ST,Curacao
227738,L. Klemenz,Lukas Klemenz,CB,Poland
229655,Varo,Alberto Varo Lara,GK,Spain
230713,A. Al Malki,Abdulelah Al Malki,"CM, CDM",Saudi Arabia
231821,Z. Al Sahafi,Ziyad Al Sahafi,CB,Saudi Arabia
233109,F. Stokkers,Finn Stokkers,ST,Netherlands
233445,J. Moe,Jeppe Arctander Moe,LB,Norway
234984,M. Jankovic,Marko Jankovic,"CAM, RW, RM",Montenegro
235938,S. Gorga,Sebastian Gorga Nogueira,CB,Uruguay
237354,D. Montiel,Diego Nicolas Montiel,CAM,Sweden
238779,J. Verlaat,Jesper Verlaat,CB,Netherlands
239181,M. Seegert,Marcel Seegert,"CB, CDM, LB",Germany
239492,S. Bosel,Sebastian Bosel,"CDM, RB",Germany
239686,A. Barylla,Anthony Barylla,"RB, CB",Germany
239928,T. Muller,Tobias Muller,CB,Germany
240207,Liu Yang,Liu Yang ,"LB, LM",China PR
240312,I. Paro,Issouf Paro,"CB, RB",Burkina Faso
240627,A. Anastasio,Armando Anastasio,"LB, LM",Italy
241139,B. Hansen,Benjamin Tiedemann Hansen,CB,Denmark
242012,R. Germain,ziya-mein Liang ,"ST, RW, LW",Japan
242739,L. Argudo,Luis Argudo,"LM, RM, CAM",United States
247974,A. Ivanov,Antoni Valeri Ivanov,"CM, CAM",Bulgaria
252721,D. Takagi,Gao Mu  Da Fu ,"RM, LM",Japan
253522,L. Pavia,Luis Fernando Pavia Mamani,"LM, LW",Bolivia
254835,M. Rabunal,Martin Ernesto Rabunal Rey,CDM,Uruguay
255994,V. Mendoza,Victor Eduardo Mendoza Izurieta,GK,Ecuador
258798,D. Avramovski,Daniel Avramovski,"CAM, RM",North Macedonia
198285,L. Nicholls,Lee Nicholls,GK,England
201169,K. Forenc,Konrad Forenc,GK,Poland
202259,M. Odegaard,Magnar Odegaard,CB,Norway
202799,J. Graham,Jordan Graham,"LM, RM",England
204438,C. Diop,Clement Diop Degoud,GK,Senegal
204849,M. Bueno,Marco Antonio Bueno Ontiveros,"ST, CAM",Mexico
206101,D. Babunski,David Babunski,CAM,North Macedonia
206554,J. Bolton,James Bolton,RB,England
209256,T. Anderson,Tom Anderson,CB,England
209315,D. Butler,Dan Butler,"LWB, LB",England
209503,Q. Menig,Queensy Miquel Saymon Wensley,"LW, ST",Netherlands
210020,P. Weihrauch,Patrick Weihrauch,"CM, RM, LM",Germany
210392,R. McLaughlin,Ryan McLaughlin,"RB, RM",Northern Ireland
211264,G. Servio,Gaspar Andres Servio,GK,Argentina
211600,A. Ben Mohamed,Ayman Ben Mohamed,LM,Tunisia
211901,L. Hufnagel,Lucas Hufnagel,"CM, CDM, RM",Georgia
212485,D. Bakker,Danny Bakker,"CDM, CM",Netherlands
212915,Yun Pyeong Gook,yunpyeonggug Yin Ping Guo ,GK,Korea Republic
213090,T. Al Absi,Talal Al Absi,CB,Saudi Arabia
213444,R. Gonzalez,Fernando Ruben Gonzalez Pineda,"CM, CDM",Mexico
213646,Miguel Oliveira,Miguel Aires Fernandes de Oliveira,GK,Portugal
213835,J. Gammelby,Jens Martin Gammelby,"RWB, RB",Denmark
213889,R. Haynes,Ryan Haynes,"LB, LWB",England
214157,L. Mena,Luis Hernando Mena Sepulveda,LB,Colombia
216154,J. Elsey,Jordan Elsey,CB,Australia
216453,L. Shephard,Liam Shephard,"RWB, RB",Wales
216526,A. Gogic,Alexandros Gogic,"CDM, CM",Cyprus
216535,J. Bandowski,Jannik Bandowski,"LB, LM",Germany
216823,V. Vermeij,Vincent Vermeij,ST,Netherlands
217939,E. Placca Fessou,Euloge Meme Placca Fessou,ST,Togo
219780,Claude Goncalves,Joaquim Claude Goncalves Araujo,"CM, RB",Portugal
221120,R. Vloet,Rai Hendrikus Martinus Vloet,"CAM, CM, LM",Netherlands
221539,Carrillo,Jose Angel Carrillo Casamayor,"ST, RM",Spain
221801,Liao Lisheng,Liao Li Sheng ,"CDM, CM",China PR
222215,P. Strand,Petter Strand,"CM, LW",Norway
223214,K. Friesenbichler,Kevin Friesenbichler,ST,Austria
223499,M. Asenjo,Mauricio Gabriel Asenjo,ST,Argentina
223668,P. Bourdin,Pierre Bourdin,"CB, LB, LWB",France
223670,M. Egho,Marvin Egho,ST,Austria
224115,Ricardinho,Ricardo Jose Veiga Varzim Miranda,RB,Portugal
224488,F. Soyalp,Furkan Soyalp,"CM, CDM, CAM",Turkey
224633,He Guan,He Guan ,CB,China PR
224690,Li Ang,Li Ang ,"CB, CDM",China PR
224854,L. Passerini,Lucas Giuliano Passerini,ST,Argentina
225016,G. Di Noia,Giovanni Di Noia,CM,Italy
225678,H. Piedra,Hamilton Emanuel Piedra Ordonez,GK,Ecuador
226509,A. Thrandarson,Aron Elis Thrandarson,RM,Iceland
226924,R. Kerschbaum,Roman Kerschbaum,"CM, CDM, CAM",Austria
228624,M. Khubrani,Mohammed Abdoh Al-Khabrani,CB,Saudi Arabia
229036,S. Reese,Soren Reese,CB,Denmark
230141,Muguruza,Joseba Muguruza Bengoa,"RB, RM",Spain
230954,T. Kis,Tomislav Kis,ST,Croatia
231688,T. Phete,Thibang Sindile Theophilus Phete,"CDM, CM, CB",South Africa
234651,D. Stec,David Stec,"RB, RM",Austria
234927,R. Edwards,Raheem Edwards,"LM, RM",Canada
235434,K. Sonmez,Kubilay Sonmez,CDM,Turkey
236667,J. Iritier,Javier Eduardo Iritier,"LW, LM, RM",Argentina
237226,J. Nyholm,Jesper Nyholm,CB,Sweden
237380,H. Keyta,Hamidou Keyta,LM,France
238195,V. Jonsson,Vidar Ari Jonsson,"RB, RM",Iceland
239523,M. Rossmann,Maximilian Rossmann,CB,Germany
240212,D. Petkovic,Danijel Petkovic,GK,Montenegro
241191,M. Kolar,Marko Kolar,"ST, RM",Croatia
241913,A. Foosnaes,Aleksander Foosnaes,LB,Norway
242533,J. Cascante,Julio Cesar Cascante Solorzano,"CB, RB",Costa Rica
243894,B. Stillhart,Basil Stillhart,"CM, CDM, CB",Switzerland
244085,A. Yildirim,Aygun Yildirim,"RW, LW",Germany
244636,D. Moreno,Daniel Moreno Mosquera,"RM, ST",Colombia
245983,Cho Jae Wan,jojaewan Jae Wan Cho,"LW, ST",Korea Republic
247068,R. Yaslam,Rayan Yaslam Mohamad Aboudan Al Jaberi,"LM, CAM",United Arab Emirates
248035,R. Gradinaru,Razvan Toni Augustin Gradinaru,"RM, RB, LM",Romania
248879,K. Holzweiler,Kevin Holzweiler,RM,Germany
250917,J. Gaari,Jurien Godfried Juan Gaari,RB,Curacao
251443,L. Mickels,Leroy-Jacques Mickels,"LM, CAM",Germany
253360,A. Ona,Christian Andres Ona Alcocer,CDM,Ecuador
253531,E. Chavez,Edinson Jose Chavez Quinonez,"RB, RM, RW",Peru
253552,O. Takeuchi,Oshiro Carlos Takeuchi Bambaren,"RW, LW, ST",Peru
254409,F. Rodriguez,Luis Francisco Rodriguez Zegada,LB,Bolivia
254446,C. Souza,Cristian Souza Espana,"RW, LM",Uruguay
254603,A. Ale,Agustin Ale Perego,CB,Uruguay
254879,Y. Uchida,Nei Tian  Yu Dou ,"LB, LM",Japan
255100,J. Aguilar,Jorge Luis Aguilar Miranda,CB,Paraguay
257620,D. Hugi,Dor Hugi,"LW, RW, ST",Israel
258022,M. Sidibe,Moussa Sidibe,RM,Mali
258039,D. Lagator,Dusan Lagator,CDM,Montenegro
258455,A. Cabrera,Alejandro Martin Cabrera,"CDM, CM",Argentina
196953,A. Nsiala,Aristote Nsiala,CB,DR Congo
199321,T. Holy,Tomas Holy,GK,Czech Republic
200525,S. Walker,Sam Walker,GK,England
200812,M. Ehmer,Max Ehmer,CB,Germany
202886,B. Siegrist,Benjamin Kevin Siegrist,GK,Switzerland
203137,R. Jansson,Robin Jansson,"CB, LB",Sweden
203464,T. Hoban,Tommie Hoban,CB,Republic of Ireland
205159,C. Raglan,Charlie Raglan,CB,England
205163,E. Huws,Emyr Huws,"CM, CDM",Wales
205393,J. Baldwin,Jack Baldwin,"CB, CM",England
206074,M. Fornasier,Michele Fornasier,CB,Italy
206139,Y. Mbone,Joseph Yannick M'Bone,CB,Cameroon
207430,R. Edwards,Ryan Edwards,CM,Australia
207716,A. Al Hafith,Abdullah Fareed Al Hafith,CB,Saudi Arabia
208022,I. Ezekiel,Imoh Ezekiel,"ST, RM, LM",Nigeria
208214,T. Defourny,Theo Defourny,GK,Belgium
208752,R. Edwards,Ryan Edwards,CB,England
208812,M. Benning,Malvind Benning,"LB, LWB",England
209361,T. Payne,Timothy Payne,RB,New Zealand
211096,M. Fraser,Marcus Fraser,"RB, CB, LB",Scotland
211723,T. Knipping,Tim Knipping,CB,Germany
211793,J. Donachie,James Donachie,CB,Australia
211900,A. Winkler,Alexander Winkler,"CB, LB",Germany
213368,L. Rougeaux,Lucas Rougeaux,"RB, CB",France
213543,K. Pedersen,Kasper Pedersen,CB,Denmark
214634,J. Hessenthaler,Jake Hessenthaler,"CDM, CM",England
215738,J. Beaulieu,Jonathan Beaulieu,"CDM, CM",France
216408,L. Spalvis,Lukas Spalvis,ST,Lithuania
216501,C. Stanko,Caleb Stanko,"CDM, CM",United States
216508,F. Kath,Florian Kath,LM,Germany
216524,J. Eickmayer,Joachim Eickmayer,"CDM, CM",France
219781,D. Dussaut,Damien Dussaut,RB,France
221556,O. Mfulu,Omenuke Mfulu,"CM, CDM, RB",DR Congo
221662,S. Skrabb,Simon Ivar Alexander Skrabb,"ST, LW, LWB",Finland
222052,Lee Myung Jae,imyeongjae Li Ming Zai ,LB,Korea Republic
223082,W. Norris,Will Norris,GK,England
227789,Kim Seung Joon,gimseungjun Jin Cheng Jun ,"ST, LM, RM",Korea Republic
227859,Jeong Hyun Cheol,jeonghyeonceol Rong Xuan Che ,"CDM, CB",Korea Republic
228979,O. Myny,Olivier Myny,"RM, LM, LWB",Belgium
229065,B. Ninaj,Branislav Ninaj,CB,Slovakia
229118,J. Smeets,Jorrit Smeets,"CM, CDM",Netherlands
231424,A. Arslan,Ahmet Metin Arslan,"CAM, CF, CM",Germany
232760,P. Diaw,El Hadji Pape Djibril Diaw,CB,Senegal
237452,S. Yajima,Shi Dao  Shen Ye ,"CM, CDM",Japan
239957,S. Jakubiak,Sebastian Jakubiak,"CDM, CM",Germany
242159,Ricardo Friedrich,Ricardo Henrique Schuck Friedrich,GK,Brazil
243581,S. Guri,Sindrit Guri,ST,Albania
244202,R. Lamie,Ricki Lamie,"CB, LB, LWB",Scotland
244503,H. Hankic,Hidajet Hankic,GK,Austria
246341,T. Shichi,Takaaki Shichi,"LB, LM, RM",Japan
246727,K. Yuruki,Tai Mu  Kang Ye ,LM,Japan
253844,Y. Yustiz,Yhonatann Alexander Yustiz Linarez,GK,Venezuela
253882,C. Urpin,Cesar Jose Urpin Diaz,RB,Venezuela
256691,D. Bansais,Damon Bansais,RB,France
257640,A. Lis,Adrian Lis,GK,Poland
163757,J. Walsh,Joe Walsh,CB,Wales
183544,G. Burke,Graham Dylan Burke,"CAM, RW",Republic of Ireland
193013,J. Shea,James Shea,GK,England
195427,J. Stockley,Jayden Stockley,ST,England
199010,A. Boyle,Andrew Boyle,CB,Republic of Ireland
201038,M. Djuricin,Marco Djuricin,ST,Austria
201901,C. Winchester,Carl Winchester,"CM, CDM",Northern Ireland
201958,E. Ebanks-Landell,Ethan Ebanks-Landell,CB,England
202014,R. Lopes,Roberto Lopes,"CB, CDM",Cape Verde
202073,E. Zavaleta,Eriq Zavaleta,CB,United States
202164,P. Kitchen,Perry Kitchen,"CDM, CM",United States
202422,A. Woodyard,Alex Woodyard,"CM, CDM",England
202459,J. Drost,Jesper Drost,"CAM, RW",Netherlands
202526,S. May,Stevie May,ST,Scotland
202771,J. Newell,Joe Peter Newell,"CM, LM",England
202978,Min Sang Gi,minsanggi Min Shang Ji ,CB,Korea Republic
203069,R. Tunnicliffe,Ryan Tunnicliffe,"CM, CDM",England
203264,S. Wootton,Scott Wootton,CB,England
203287,E. Harrison,Ellis Harrison,ST,Wales
203355,R. Hall,Rob Hall,"RM, LM",England
204397,N. Bakker,Nick Bakker,CB,Netherlands
204882,R. Williams,Ryan Williams,RM,Australia
205044,S. Maier,Sebastian Maier,"CAM, RM, LM",Germany
205232,D. McGeouch,Dylan McGeouch,"CDM, CM",Scotland
205589,C. Thompson,Curtis Thompson,"CM, CDM",England
205639,Galvez,Rafael Galvez Cerrillo,"CM, CDM, CB",Spain
206032,Pol Freixanet,Pol Freixanet Viejo,GK,Spain
206563,J. Holt,Jason Holt,CM,Scotland
207660,D. Wydra,Dominik Wydra,"CB, CDM",Austria
208009,W. Jobello,Wesley Jobello,"RW, RM",France
208096,T. Eisfeld,Thomas Eisfeld,"CAM, CDM, CM",Germany
208188,J. Guthrie,Jon Guthrie,CB,England
208370,E. Zenga,Erik Zenga,"CM, CDM, LM",Germany
209193,P. Wiegers,Patrick Wiegers,GK,Germany
211817,A. Berzel,Aaron Berzel,"CB, CDM",Germany
211953,R. Vollath,Rene Vollath,GK,Germany
212158,O. Osawe,Osayamen Osawe,"ST, RM",Nigeria
212451,Luis Rocha,Luis Augusto Martins Rocha,LB,Portugal
213271,A. Coly,Aliou Coly,"RB, CB",Senegal
213280,C. Pain,Connor Pain,"LWB, LM",Australia
